"Survey","Method","Reef_1","Reef_2","Site","Survey_Day","Dive_No","Transect","OpCode","Family","Genus","Species","Number","Length_mm","Comment","Reader","T_ID","Date","Site_lat","Site_long","Depth_m","Temperature","Situation","Habitat","Aspect_descriptive","Aspect_scale","Benthic_Complexity","Zero_obs","Binomial","Biomass.Constant.A","Biomass.Constant.B","Biomass.Constant.C","Trophic.Level","Trophic.Group","Functional.Group","Weight_G.sp","Biomass_G","Length_cm"
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Chaetodontidae","Forcipiger","flavissimus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Forcipiger flavissimus",0.02188,3.02,1,3.38,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Labridae","Labroides","bicolor",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Labroides bicolor",0.00447,3.14,1,4.02,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Chaetodontidae","Hemitaurichthys","polylepis",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Hemitaurichthys polylepis",0.02188,3.02,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Pomacentridae","Chromis","iomelas",6,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Serranidae","Pseudanthias","fasciatus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Pseudanthias fasciatus",0.00933,2.97,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T9","BVille_3_4_FEB2021","Pomacentridae","Chromis","iomelas",8,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T9","27/10/2021",-15.487239,147.090348,24.1,27.4,"outer","outer_reef","wall",4,3,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Carangidae","Caranx","lugubris",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Caranx lugubris",0.01449,2.90695,1,4,"piscivore","pisci-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Acanthuridae","Acanthurus","thompsoni",8,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Pomacentridae","Chromis","amboinensis",4,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Serranidae","Serranocirrhitus","latus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Serranocirrhitus latus",0.01096,3.05,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Lutjanidae","Macolor","niger",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Macolor niger",0.0217,2.97,0.921,4.01,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Pomacentridae","Lepidozygus","tapeinosoma",500,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Lepidozygus tapeinosoma",0.01479,2.98,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Acanthuridae","Acanthurus","dussumieri",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Acanthurus dussumieri",0.037995,2.83451,1,2,"herbivore-detritivore","cropper/grazer",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Labridae","Halichoeres","chrysus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Halichoeres chrysus",0.01,3.08,1,3.4,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Pomacentridae","Chromis","iomelas",25,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Serranidae","Cephalopholis","boenak",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Cephalopholis boenak",0.014562,3.024733,1,4.07,"piscivore","pisci-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Cirrhitidae","Paracirrhites","forsteri",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Paracirrhites forsteri",0.00933,3.08,1,4.3,"piscivore","pisci-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Chaetodontidae","Hemitaurichthys","polylepis",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Hemitaurichthys polylepis",0.02188,3.02,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Pomacentridae","Chromis","amboinensis",12,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Chaetodontidae","Hemitaurichthys","polylepis",8,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Hemitaurichthys polylepis",0.02188,3.02,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Pomacentridae","Lepidozygus","tapeinosoma",650,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Lepidozygus tapeinosoma",0.01479,2.98,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Pomacentridae","Chrysiptera","flavipinnis",10,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Chrysiptera flavipinnis",0.01479,2.98,1,2.68,"omnivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Pomacentridae","Amblyglyphidodon","aureus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Amblyglyphidodon aureus",0.02239,2.99,1,2.68,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Pomacentridae","Chromis","amboinensis",10,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Chaetodontidae","Chaetodon","speculum",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Chaetodon speculum",0.06637,2.69302,1,3.34,"invertivore-sessile","corallivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Pomacentridae","Amblyglyphidodon","aureus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Amblyglyphidodon aureus",0.02239,2.99,1,2.68,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Carangidae","Caranx","melampygus",5,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Caranx melampygus",0.017067,2.943245,1,4.28,"piscivore","pisci-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T10","BVille_3_4_FEB2021","Pomacanthidae","Paracentropyge","multifasciata",2,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T10","27/10/2021",-15.487239,147.090348,20.3,27.4,"outer","outer_reef","wall",4,3.5,FALSE,"Paracentropyge multifasciata",0.0302,2.89,1,2.79,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Pomacentridae","Amblyglyphidodon","aureus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Amblyglyphidodon aureus",0.02239,2.99,1,2.68,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Chaetodontidae","Hemitaurichthys","polylepis",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Hemitaurichthys polylepis",0.02188,3.02,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Serranidae","Pseudanthias","squamipinnis",12,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Pseudanthias squamipinnis",0.00933,2.97,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Pomacentridae","Chromis","amboinensis",10,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Lutjanidae","Lutjanus","kasmira",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Lutjanus kasmira",0.009214,3.186953,1,3.87,"invertivore-mobile","macro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Carangidae","Caranx","melampygus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Caranx melampygus",0.017067,2.943245,1,4.28,"piscivore","pisci-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Pomacentridae","Chromis","iomelas",6,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Pomacentridae","Amblyglyphidodon","aureus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Amblyglyphidodon aureus",0.02239,2.99,1,2.68,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Pomacentridae","Lepidozygus","tapeinosoma",400,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Lepidozygus tapeinosoma",0.01479,2.98,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Labridae","Thalassoma","lutescens",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Thalassoma lutescens",0.012764,3.053725,0.925,3.72,"invertivore-mobile","macro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Serranidae","Gracila","albomarginata",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Gracila albomarginata",0.01148,3.05,1,4.2,"piscivore","piscivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Acanthuridae","Naso","vlamingii",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Naso vlamingii",0.03104,2.843,1,2.16,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Acanthuridae","Acanthurus","thompsoni",8,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Pomacentridae","Lepidozygus","tapeinosoma",600,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Lepidozygus tapeinosoma",0.01479,2.98,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Pomacentridae","Chromis","iomelas",20,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Scombridae","Gymnosarda","unicolor",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Gymnosarda unicolor",0.00788,3.065,1,4.5,"piscivore","piscivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Acanthuridae","Acanthurus","blochii",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Acanthurus blochii",0.014365,3.073704,1,2,"herbivore-detritivore","cropper/grazer",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Acanthuridae","Naso","vlamingii",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Naso vlamingii",0.03104,2.843,1,2.16,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Carangidae","Caranx","melampygus",4,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Caranx melampygus",0.017067,2.943245,1,4.28,"piscivore","pisci-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Chaetodontidae","Hemitaurichthys","polylepis",2,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Hemitaurichthys polylepis",0.02188,3.02,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Serranidae","Pseudanthias","squamipinnis",25,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Pseudanthias squamipinnis",0.00933,2.97,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Lutjanidae","Aphareus","furca",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Aphareus furca",0.0277,2.87,0.86881,4.14,"piscivore","piscivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Acanthuridae","Acanthurus","blochii",2,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Acanthurus blochii",0.014365,3.073704,1,2,"herbivore-detritivore","cropper/grazer",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Pomacentridae","Chromis","amboinensis",15,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Chaetodontidae","Forcipiger","flavissimus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Forcipiger flavissimus",0.02188,3.02,1,3.38,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Pomacentridae","Lepidozygus","tapeinosoma",500,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Lepidozygus tapeinosoma",0.01479,2.98,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Serranidae","Serranocirrhitus","latus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Serranocirrhitus latus",0.01096,3.05,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Pomacentridae","Chromis","iomelas",18,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Lutjanidae","Lutjanus","kasmira",2,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Lutjanus kasmira",0.009214,3.186953,1,3.87,"invertivore-mobile","macro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Mullidae","Parupeneus","multifasciatus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Parupeneus multifasciatus",0.01136,3.211,0.933,3.61,"invertivore-mobile","macro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Serranidae","Serranocirrhitus","latus",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Serranocirrhitus latus",0.01096,3.05,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T11","BVille_3_4_FEB2021","Pomacanthidae","Centropyge","vrolikii",2,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T11","27/10/2021",-15.487239,147.090348,17.6,27.4,"outer","outer_reef","wall",4,3,FALSE,"Centropyge vrolikii",0.0302,2.89,1,2.76,"herbivore-detritivore","cropper/grazer",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T12","BVille_3_4_FEB2021","Labridae","Gomphosus","varius",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T12","27/10/2021",-15.487239,147.090348,13.8,27.4,"outer","outer_reef","steep_slope",3.5,3,FALSE,"Gomphosus varius",0.01838,2.70269,1,3.68,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T12","BVille_3_4_FEB2021","Pomacentridae","Chromis","ternatensis",10,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T12","27/10/2021",-15.487239,147.090348,13.8,27.4,"outer","outer_reef","steep_slope",3.5,3,FALSE,"Chromis ternatensis",0.014635,3.1485,1,3.4,"planktivore","planktivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T12","BVille_3_4_FEB2021","Labridae","Labroides","bicolor",1,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T12","27/10/2021",-15.487239,147.090348,13.8,27.4,"outer","outer_reef","steep_slope",3.5,3,FALSE,"Labroides bicolor",0.00447,3.14,1,4.02,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Oct_21","ROV_single","Bougainville","Bougainville","BOUG-01","D1","Dive_2","T12","BVille_3_4_FEB2021","Pomacentridae","Lepidozygus","tapeinosoma",300,NA,NA,"GFG","Oct_21-BOUG-01-D1-Dive_2-T12","27/10/2021",-15.487239,147.090348,13.8,27.4,"outer","outer_reef","steep_slope",3.5,3,FALSE,"Lepidozygus tapeinosoma",0.01479,2.98,1,3.4,"planktivore","planktivore",NA,NA,NA
